

 **WOFOST version 7.1.4, release October 2011
 RUNNAM -> WOFOST
 OUTPUT -> file: ../output/wofost.out
 RERUNS -> no reruns

 WEATHER-> name: Wageningen Netherlands
           file: ../meteo/cabowe/nl1.   start year: 1976
 RAIN   -> belonging to weather station
 CROP   -> name: Winter wheat 102, Ireland, N-U.K., Netherlands, N-Germany
           file: ../cropd/wwh102.cab
 SOIL   -> name: soil_5
           file: ../soild/soil_5.sol
 START  -> fixed emergence date IDEM =  1

     start waterbalance = -99     sowing date = -99     emergence date =   1

 POTENTIAL CROP PRODUCTION
 =========================

 YEAR  DAY IDSEM DVS  TSUM   WLV    WST    WSO    TAGP   LAI  TRA   GASS   MRES    DMI

                     degrd kg/ha  kg/ha  kg/ha   kg/ha m2/m2   mm/d CH2O CH2O  kg/ha/d
  1976 200 199  1.76 1826.   577.  3714.  5883. 11760.  1.22 0.90  110.8   95.0   11.2
  1976 201 200  1.78 1846.   497.  3640.  5894. 11771.  1.05 1.27  120.4   92.6   19.7
  1976 202 201  1.80 1865.   457.  3567.  5914. 11790.  0.97 0.79   87.1   76.8    7.2
  1976 203 202  1.82 1882.   379.  3496.  5921. 11798.  0.80 0.66   73.1   65.6    5.3
  1976 204 203  1.83 1897.   340.  3426.  5927. 11803.  0.72 0.90   76.6   63.3    9.4
  1976 205 204  1.85 1912.   299.  3357.  5936. 11812.  0.63 0.75   64.5   56.5    5.7
  1976 206 205  1.86 1926.   263.  3290.  5942. 11818.  0.56 0.52   49.8   49.8    0.0
  1976 207 206  1.88 1942.   244.  3224.  5942. 11818.  0.52 0.60   47.3   47.3    0.0
  1976 208 207  1.89 1958.   191.  3160.  5942. 11818.  0.41 0.53   36.0   36.0    0.0
  1976 209 208  1.91 1972.   162.  3097.  5942. 11818.  0.34 0.31   25.8   25.8    0.0
  1976 210 209  1.92 1987.   132.  3035.  5942. 11818.  0.28 0.28   19.7   19.7    0.0
  1976 211 210  1.94 2001.   104.  2974.  5942. 11818.  0.22 0.36   16.0   16.0    0.0
  1976 212 211  1.95 2017.    64.  2914.  5942. 11818.  0.14 0.17    8.0    8.0    0.0
  1976 213 212  1.97 2033.    56.  2856.  5942. 11818.  0.12 0.09    5.9    5.9    0.0
  1976 214 213  1.98 2045.    27.  2799.  5942. 11818.  0.06 0.08    3.1    3.1    0.0
  1976 215 214  1.99 2058.    16.  2743.  5942. 11818.  0.03 0.03    1.5    1.5    0.0
  1976 216 215  2.01 2073.     8.  2688.  5942. 11818.  0.02 0.01    0.7    0.7    0.0

 SUMMARY:
 HALT  ANTH TWRT    TWLV    TWST    TWSO    TAGP HINDEX TRANSP TRC  GASST  MREST
 216 160    577.   1143.   4733.   5942.  11818.   0.50  20.4 173. 23529.  5805.
1


 **WOFOST version 7.1.4, release October 2011
 RUNNAM -> WOFOST
 OUTPUT -> file: ../output/wofost.out
 RERUNS -> no reruns

 WEATHER-> name: Wageningen Netherlands
           file: ../meteo/cabowe/nl1.   start year: 1976
 RAIN   -> belonging to weather station
 CROP   -> name: Winter wheat 102, Ireland, N-U.K., Netherlands, N-Germany
           file: ../cropd/wwh102.cab
 SOIL   -> name: soil_5
           file: ../soild/soil_5.sol
 START  -> fixed emergence date IDEM =  1

     start waterbalance =   1 (1976)  sowing date = -99  emergence date =   1


 WATER LIMITED CROP PRODUCTION WITHOUT GROUNDWATER
 =================================================
 fixed fraction       RDMso=110.   NOTinf=0.00
 SM0=0.400 SMFC=0.263 SMW=0.100 SMLIM=0.400    RDM=110. WAV= 25.0 SSmax= 0.0

 YEAR  DAY   WLV   WST    WSO   TAGP   LAI  RD    SM RESRV AVAIL RAIN TRA EVA wet dry

           kg/ha kg/ha  kg/ha  kg/ha m2/m2  cm vol.fr  cm    cm    mm mm/d mm/d  days
